Handle,GeeksForGeeksHandle,CodeforcesHandle,LeetCodeHandle,CodeChefHandle,HackerRankHandle,GeeksForGeeksURLExists,CodeforcesURLExists,LeetCodeURLExists,CodeChefURLExists,HackerRankURLExists
21R01A05E9,gondhi,laddubala,21r01a05e9,g21r01a05e9,21r01a05e9,True,True,True,True,True
21R01A05J9,21r01a05j9,21r01a05j9,21r01a05j9,cmr_21r01a05j9,21r01a05j9,True,True,True,True,True
21R01A05K4,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A05P7,21r01a05p7,CMRIT25_21R01A05P7,21r01a05p7,cmr_21r01a05p7,cmr_21r01a05p7,True,True,True,True,True
21R01A6656,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A6659,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A6667,21r01an2ws,21r01a6667,21r01a6667,loukik24,21r01a6667,True,True,True,True,True
21R01A66G6,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
22R05A6606,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A7334,#N/A,21R01A7334,21r01a7334,madhangoud34,21r01a7334,False,True,True,True,True
21R01A7361,21r01aq0so,#N/A,TurpatiPranit,p21r01a7361,21r01a7361,True,False,False,True,True
21R01A6705,Balaji,BanothuLaxmipathibalaji,#N/A,Balaji_54,Luckybalaji-4-,True,False,False,True,True
21R01A6729,Jellasherry,#N/A,Jellasherry,#N/A,Jellasherry,True,False,True,False,True
21R01A6747,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A6778,21r01a6778,dhari2003,21r01a6778,dhari2003,21r01a6778,True,True,True,True,True
21R01A67A1,21r01arlco,21r01a67a1,21r01a67a1,nikhi05,21r01a67a1,True,True,True,True,True
21R01A67A9,#N/A,Raghava_04,raghava_04,raghava_04,21r01a67a9,False,True,True,True,True
21R01A67B0,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A0402,21r01a0402,21r01a0402,21R01A0402,harneeth45,21r01a0402,True,True,True,True,True
21R01A0412,#N/A,#N/A,21R01A0412,prashanth412,21r01a0412,False,False,True,True,True
21R01A0445,thribhu445,thribhuvan467,thribhuvan_123,thribhuvan_123,21R01A0445,True,True,True,True,True
21R01A0488,21r01a0488,CMRIT25_21R01A0488,Eshwar_05,eshwar_05,21r01a0488,True,True,True,True,True
21R01A04C1,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04E3,21r01ay9hv,CMRIT_2521r01a04e3,Anilkumar_4e3,anilkumar4e3,21r01a04e3,True,True,True,True,True
21R01A04L1,#N/A,#N/A,Rahul04l1,21R01A04L1@cmritonline.ac.in,21r01a04l1,False,False,False,False,True
21R01A04M4,Kavyanjali,#N/A,#N/A,#N/A,#N/A,True,False,False,False,False
21R01A04M8,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04Q0,21r01axld6,vamshi75,21R01A04Q0,vamshi75,21r01a04q0,True,True,True,True,True
21R01A04R6,21r01a04r6,21r01a04r6,21r01a04r6,nuthankumarr6,21r01a04r6,True,True,True,True,True
21R01A7226,#N/A,21r01a7226,#N/A,goutham60,#N/A,False,True,False,True,False
21R01A0505,#N/A,cmrit25_21r01a0505,21r01a0505,PavanKumar505,21r01a0505,False,True,True,True,True
21R01A0515,21r01a7db5,CMRIT2025_21R01A0515,21r01a0515,arunkumar62,21r01a0515,True,True,True,True,True
21R01A0530,21r01anoiv,21r01a0530,21R01A0530,Gnanavardhan,21r01a0530,True,True,True,True,True
21R01A0592,yaswanthkol2xdm,yaswanthnaidu4,21r01a0592,yaswanthnaidu4,21r01a0592,True,True,True,True,True
21R01A0594,kondabattulaojvq,shivasai_03,kondabattulashivasai143,shivasai_28,CSE_21R01A0594,True,True,True,True,True
21R01A05E7,#N/A,#N/A,#N/A,dev21r01a05e7,DeviMrinal21R01A05E7,False,False,False,True,True
21R01A05F4,21r01a05f4,21r01a05f4,21r01a05f4,j21r01a05f4,21r01a05f4,True,True,True,False,True
21R01A05L7,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A05N2,21r01a05n2,CMRIT25-21R01A05N2,Cmr_21r01a05n2,yashwanth5n2,21r01a05n2,True,True,True,True,True
21R01A05Q6,21r01allis,CMRIT25_21R01A05Q6,21r01a05q6,21r01a05q6,21r01a05q6,True,True,True,False,True
22R05A0523,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A6684,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A66J6,21r01a66j6,#N/A,#N/A,rohan_setti,21r01a66j6,True,False,False,True,True
21R01A7305,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A7325,#N/A,#N/A,21r01a7325,cmr_21r01a7325,21r01a7325,False,False,True,True,True
21R01A7331,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A7339,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A6754,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A67C3,21r01aomo4,CMRIT25_21R01A67C3,21r01a67c3,#N/A,21R01A67C3,True,True,True,False,True
21R01A67C4,#N/A,#N/A,#N/A,#N/A,21r01a67c4,False,False,False,False,True
21R01A67C9,21r01a67c9,cmrit25_21r01a67c9,21r01a67c9,cmr_21r01a67c9,21r01a67c9,True,True,True,True,True
21R01A67G7,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
22R05A6710,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04A9,Pillisanjay,#N/A,Sanjay,Pillisanjay,21R01AO4A9,True,False,True,False,True
21R01A04B6,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04B9,21r01a04b9,21R01A04B9_Dilipkumar,21r01a04b9,Dilipkumar_4B9,SeggamDilipkumar_21R01A04B9,True,False,True,False,True
21R01A04E5,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04F9,#N/A,CMRIT25_21r01aa04f9,21R01A04F9,r01a04f9,21r01a04f9,False,False,True,True,True
21R01A04J1,#N/A,shadabshaik,#N/A,#N/A,#N/A,False,True,False,False,False
21R01A04K8,21r01aofpy,Cmr25_21R01A04K8,cmr_4k8,amulya_116,21R01A04K8,True,True,True,True,True
21R01A04N4,21r01a04n4,CMRIT_21R01A04N4,21r01a04n4,pavanjukuntla,21r01a04n4,True,True,True,True,True
22R05A0424,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A7256,21r01a7256,CMRIT_21R01A7256,21r01a7256,r01a7256,21r01a7256,True,True,True,True,True
21R01A0525,21r01a0525,ggottapuharshini,gharshini123,gharshini123,21R01A0525,True,True,True,True,True
21R01A0526,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A05H1,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A05P2,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A05Q4,21r01a05q4,21r01a05q4,21R01A05Q4,nikhilesh5q4,21R01A05Q4,True,True,True,True,True
22R05A0519,22r05aqyzx,22r05a0519,cmr25_srinu519,srinivas_189,22r05a0519,True,True,True,True,True
21R01A6628,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A66H9,dinesh_4675,#N/A,#N/A,dinesh_4675,dinesh_4675,True,False,False,False,True
22R05A6605,nandini,#N/A,#N/A,#N/A,nandini,True,False,False,False,True
21R01A7314,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
22R05A7301,Jayanth,Jayanth,Jayanth,Jayanth,Jayanth,True,True,True,True,True
21R01A6730,#N/A,#N/A,srikesh_30,srikesh30q,#N/A,False,False,True,True,False
21R01A6735,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A6749,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A0459,#N/A,#N/A,#N/A,#N/A,21r01a0459,False,False,False,False,True
21R01A04A6,21r01a04a6,21r01a04a6,narasimha_4a6,narasimha4a6,21r01a04a6,True,True,True,True,True
21R01A04C5,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04D0,#N/A,cmr_21r01a04d0,21R01A04D0,rajeshpatel04,21r01a04d0,False,False,True,True,True
21R01A04D4,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04E2,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04F5,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04G8,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04N0,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04N7,#N/A,#N/A,#N/A,nareshkn971,#N/A,False,False,False,True,False
21R01A7212,B.Anil,#N/A,b.Anil,B.Anil,#N/A,True,False,False,False,False
21R01A7217,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A0511,21r01ae5x9,21r01a0511,#N/A,#N/A,21r01a0511,True,True,False,False,True
21R01A05K2,21r01a05k2,tejaa89,21r01a05k2,Krishna_710,21R01A05K2,True,True,True,False,True
21R01A05L3,21r01a05l3,#N/A,21r01a05l3,viswas14,21r01a05l3,True,False,True,True,True
21R01A6612,21r01awdt9,CMRIT25_21R01A6612,21r01a6612,anuragvamshi,21R01A6612,True,True,True,True,True
21R01A6651,#N/A,6651,#N/A,csm21r01a6651,21ro1a6651,False,True,False,True,True
21R01A6695,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A66F9,21r01a66f9,CMRIT25_21R01A66F9,21R01A66F9,nithin421,21r01a66f9,True,True,True,True,True
21R01A66G7,#N/A,suraj_129,suraj_129,suraj_129,21r01a66g7,False,True,True,True,True
21R01A66K4,21r01a66k4,#N/A,#N/A,srija_66,21r01a66k4,True,False,False,True,True
21R01A6771,21r016771c,21r01a6771P,21r01a6771,r01a71,21r01a6771,True,True,True,True,True
21R01A0447,21r01a0447,21r01a0447,Ajay447,21R01A0447,21r01a0447,True,False,False,False,True
21R01A04F2,Jogannagariarunreddy,Jogannagariarunreddy,#N/A,Jogannagariarunreddy,Jogannagariarun,True,False,False,False,True
21R01A04J2,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04K3,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04Q9,21r01ah826,21r01a04q9,21r01a04q9,21r01a04q9@,CMRIT_21R01A04Q9,True,True,True,False,True
21R01A05D0,Akarthikreddy,#N/A,ALAMPALLYKARTHIKREDDY,Alampallykarthikreddy,Karthik5D0,True,False,False,False,True
21R01A05K9,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A66F6,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A7335,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A6726,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A6741,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
22R05A6718,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A0407,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04G3,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04H3,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04J6,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04K5,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04L6,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04N8,#N/A,udayyyyyy,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04P3,21r01amefh,21r01a04p3,21r01a04p3,manoj4p3,21r01a04p3,True,True,True,True,True
21R01A0537,21r01a0537cmrit,21R01A0537,21R01A0537,sowmya37,21r01a0537,True,True,True,True,True
21R01A6646,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A66D7,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A7304,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A7324,21r01ajyys,r01a7324,21r01a7324,r01a7324,21r01a7324,True,True,True,True,True
21R01A6740,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A6744,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A67G5,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A0437,21r01a0437,21r01a0437,21r01a0437,cmr_21r01a0437,cmr_21r01a0437,True,True,True,True,True
21R01A0476,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04B4,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04N3,#N/A,#N/A,Jaligam,#N/A,21R01A04N3,False,False,True,False,True
21R01A7243,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A7254,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A0512,#N/A,#N/A,21r01a0512,vijaykumar512,Vijaykumar,False,False,True,True,True
21R01A0519,#N/A,#N/A,#N/A,abhiram24,#N/A,False,False,False,True,False
21R01A05F6,21r01a05f6,#N/A,21R01A05F6,cmr_21r01a05f6,21R01A05F6,True,False,True,True,True
21R01A05G7,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A6681,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A6717,Sandeep,Sandeep,sandeep,Sandeep,Sandeep,True,True,True,True,True
21R01A67E0,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A0403,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A0414,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A0480,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04B2,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04Q1,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A0569,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A05L5,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A05L9,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A05N0,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A7312,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A7333,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A67C7,#N/A,#N/A,#N/A,#N/A,21R01A67C7,False,False,False,False,True
21R01A67D7,#N/A,CMRIT_21R01A67D7,#N/A,vamshi_52,#N/A,False,False,False,True,False
21R01A0436,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A0497,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04G6,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04H7,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04K7,21r01a04k7,#N/A,a21R01A04k7,a21R01A04k7,21ro1a04k7,True,False,False,True,True
21R01A05E3,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A05N3,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A05P3,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A0495,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04D5,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04H5,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A6617,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A7358,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A0422,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A0471,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A0473,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04G7,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A05Q3,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A05R1,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A67G6,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A0468,21R01A0468,#N/A,Chanti,21R01A0468,21R01A0468,True,False,True,False,True
21R01A0469,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A7341,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A6759,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A6767,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A0411,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A04H1,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A7310,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A67J0,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A6720,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
21R01A7330,#N/A,#N/A,#N/A,#N/A,#N/A,False,False,False,False,False
